917	[-39.868324279785156, -99.11328887939453, -108.15958404541016, -108.31181335449219, -109.38885498046875, -109.70980834960938, -109.71544647216797, -110.16461181640625, -110.16975402832031, -110.21543884277344, -110.41081237792969, -111.35697937011719, -112.21601867675781, -112.24978637695312, -112.27906799316406, -114.70313262939453]
918	[-30.144445419311523, -65.31806945800781, -72.18313598632812, -73.43025207519531, -73.91834259033203, -75.96671295166016, -76.98110961914062, -77.09549713134766, -77.8542251586914, -78.24024963378906, -78.57730102539062, -79.36346435546875, -79.49443054199219, -79.77947998046875, -80.9427490234375, -81.43366241455078]
919	[-57.81757354736328, -117.26124572753906, -124.8082504272461, -124.92869567871094, -125.08972930908203, -125.42174530029297, -125.79708862304688, -125.97900390625, -127.0337142944336, -128.15907287597656, -128.5400848388672, -129.14439392089844, -129.40989685058594, -129.5657501220703, -129.5693817138672, -129.97393798828125]
920	[-38.870365142822266, -104.08252716064453, -106.08293914794922, -106.19208526611328, -107.34197235107422, -110.23680877685547, -110.71280670166016, -112.93843078613281, -113.08549499511719, -113.26969146728516, -113.39356994628906, -113.93669128417969, -115.46464538574219, -116.3037109375, -116.44695281982422, -116.48675537109375]
921	[-28.586088180541992, -95.97100067138672, -102.80691528320312, -104.14727783203125, -104.98582458496094, -105.69126892089844, -106.77394104003906, -107.02147674560547, -107.97789764404297, -108.68209838867188, -108.68275451660156, -110.13973999023438, -110.30005645751953, -110.3163833618164, -110.49208068847656, -111.62274932861328]
922	[-44.59733200073242, -100.59355926513672, -106.62626647949219, -107.54176330566406, -107.80320739746094, -108.32937622070312, -109.31949615478516, -109.5284652709961, -109.9676284790039, -110.72730255126953, -110.9785385131836, -112.75138854980469, -114.94232940673828, -115.92373657226562, -116.18595123291016, -116.53384399414062]
923	[-16.596988677978516, -44.696136474609375, -45.85566711425781, -48.14206314086914, -48.25482940673828, -48.39582443237305, -48.65601348876953, -50.12314987182617, -50.17045974731445, -50.286033630371094, -50.839622497558594, -50.866737365722656, -51.48765563964844, -51.51579284667969, -51.55854797363281, -51.6117057800293]
924	[-15.998356819152832, -42.38528823852539, -42.96785354614258, -43.09876251220703, -43.11085510253906, -43.43012237548828, -43.799869537353516, -43.95079803466797, -44.260562896728516, -44.43290328979492, -44.539825439453125, -44.58172607421875, -44.726806640625, -44.79664611816406, -44.973602294921875, -45.147918701171875]
925	[-15.2064790725708, -39.568817138671875, -40.94479751586914, -41.45049285888672, -41.83125305175781, -43.25415802001953, -43.373992919921875, -43.48712158203125, -43.95831298828125, -44.57127380371094, -44.673866271972656, -44.9383659362793, -45.177101135253906, -45.29513168334961, -45.38290786743164, -45.4478759765625]
926	[-29.968189239501953, -110.44998168945312, -110.67070007324219, -111.62857818603516, -112.36337280273438, -113.23423767089844, -113.27622985839844, -113.87701416015625, -114.41201782226562, -114.48907470703125, -116.42774963378906, -116.48521423339844, -116.5578842163086, -117.04190826416016, -117.21749877929688, -117.44713592529297]
927	[-25.705520629882812, -60.72181701660156, -71.144287109375, -71.98870849609375, -72.48558044433594, -74.0683822631836, -74.40290832519531, -74.89683532714844, -74.97267150878906, -75.50325012207031, -75.52452850341797, -75.70002746582031, -75.76168060302734, -75.88048553466797, -76.02886962890625, -76.09365844726562]
928	[-41.31797409057617, -100.72742462158203, -108.07731628417969, -109.47281646728516, -110.322509765625, -110.3505859375, -111.12090301513672, -111.57412719726562, -112.08146667480469, -112.26513671875, -112.66221618652344, -112.74136352539062, -113.0435791015625, -113.12879943847656, -113.52120971679688, -114.35940551757812]
929	[-19.514141082763672, -48.74443817138672, -50.2537841796875, -50.35393524169922, -50.97184753417969, -52.15131759643555, -53.17353057861328, -53.758541107177734, -54.29115295410156, -54.637550354003906, -54.74927520751953, -55.35542678833008, -55.393699645996094, -55.71041488647461, -55.822811126708984, -55.857200622558594]
930	[-20.24386978149414, -43.50248718261719, -44.60285949707031, -44.98802185058594, -45.89733123779297, -45.925994873046875, -47.1340217590332, -47.31344223022461, -47.675418853759766, -47.80002975463867, -48.94768524169922, -49.407081604003906, -49.53939437866211, -49.602699279785156, -50.19512176513672, -50.24235916137695]
931	[-22.956621170043945, -66.44269561767578, -68.07588958740234, -68.45326232910156, -69.98900604248047, -70.41136932373047, -70.86802673339844, -71.54964447021484, -72.2291030883789, -72.2808609008789, -72.90782928466797, -73.51394653320312, -73.9710464477539, -74.00782012939453, -74.36091613769531, -74.4395980834961]
932	[-24.91522979736328, -52.5142936706543, -54.318626403808594, -54.66801452636719, -56.316253662109375, -56.35368728637695, -56.56808853149414, -56.88273239135742, -56.89240264892578, -56.95366287231445, -56.99528503417969, -57.30610656738281, -57.43670654296875, -57.7962760925293, -58.02702331542969, -58.125030517578125]
933	[-28.303998947143555, -61.26014709472656, -69.8459243774414, -70.77318572998047, -71.70246887207031, -71.869140625, -72.36885070800781, -72.59567260742188, -72.78773498535156, -73.05399322509766, -73.8873291015625, -74.13604736328125, -74.22914123535156, -74.28260040283203, -74.75883483886719, -74.80522155761719]
934	[-27.28677749633789, -78.9260025024414, -92.17630004882812, -93.83673095703125, -94.09486389160156, -94.57384490966797, -95.9488296508789, -96.26581573486328, -96.8231201171875, -97.1441879272461, -97.45355987548828, -98.1117935180664, -99.79033660888672, -100.0401840209961, -100.32585906982422, -100.41761779785156]
935	[-48.56961441040039, -102.3878173828125, -104.7241439819336, -105.7559814453125, -107.06056213378906, -107.06391906738281, -107.7490234375, -108.01164245605469, -108.34510040283203, -108.74836730957031, -109.05228424072266, -109.29288482666016, -109.29943084716797, -109.34207916259766, -109.66770935058594, -109.77902221679688]
936	[-25.321775436401367, -63.96770095825195, -66.85832977294922, -72.03019714355469, -72.05078887939453, -72.43939971923828, -72.89115142822266, -72.89259338378906, -74.61734008789062, -74.67133331298828, -75.17811584472656, -76.18301391601562, -76.3881607055664, -76.79532623291016, -77.23553466796875, -77.43115997314453]
937	[-17.829448699951172, -49.26070785522461, -51.18151092529297, -54.67673110961914, -55.47230529785156, -55.57140350341797, -55.97374725341797, -55.98122787475586, -56.21719741821289, -56.35348129272461, -56.573490142822266, -56.58872604370117, -56.655338287353516, -56.85440444946289, -57.11309814453125, -57.14373016357422]
938	[-27.532352447509766, -57.92265319824219, -60.59950256347656, -62.07338333129883, -63.50545883178711, -64.207275390625, -64.29525756835938, -64.97832489013672, -65.4731674194336, -65.5780029296875, -66.18555450439453, -66.20482635498047, -66.46287536621094, -66.64801788330078, -66.72164154052734, -66.98834228515625]
939	[-22.93888282775879, -45.375091552734375, -46.158050537109375, -47.287933349609375, -47.292449951171875, -48.701942443847656, -48.724117279052734, -48.827022552490234, -48.881752014160156, -48.92472457885742, -49.045188903808594, -49.49669647216797, -49.815643310546875, -50.03750228881836, -50.08538055419922, -50.12441635131836]
940	[-31.148574829101562, -70.87532043457031, -70.92646789550781, -76.05032348632812, -76.43605041503906, -77.66499328613281, -77.87499237060547, -78.1988296508789, -78.57949829101562, -78.7347183227539, -79.11227416992188, -79.23849487304688, -79.9236831665039, -80.2896499633789, -80.57294464111328, -80.8931655883789]
941	[-24.284391403198242, -62.00005340576172, -67.93656921386719, -68.0705337524414, -68.11566925048828, -68.23314666748047, -68.31935119628906, -68.69793701171875, -68.70613098144531, -68.80024719238281, -68.92578125, -69.45137023925781, -70.2874755859375, -70.34364318847656, -70.41968536376953, -70.43820190429688]
942	[-37.63045120239258, -107.44699096679688, -111.02383422851562, -113.6063232421875, -114.72747039794922, -114.82981872558594, -115.40714263916016, -115.46465301513672, -116.60726928710938, -116.82111358642578, -118.08523559570312, -118.27558898925781, -118.31712341308594, -119.19595336914062, -120.14739990234375, -120.57459259033203]
943	[-25.119991302490234, -59.72758102416992, -61.21883010864258, -61.69210433959961, -62.016197204589844, -62.017276763916016, -62.32905960083008, -62.954933166503906, -63.80787658691406, -64.12543487548828, -64.89435577392578, -64.9045639038086, -65.2206802368164, -65.22844696044922, -65.34879302978516, -65.51656341552734]
944	[-17.985427856445312, -48.602821350097656, -50.37617492675781, -51.14201354980469, -51.64199447631836, -51.65996551513672, -51.844512939453125, -51.92399215698242, -52.12461471557617, -52.579246520996094, -53.268531799316406, -53.368709564208984, -53.41792678833008, -53.462562561035156, -53.73963928222656, -54.04059600830078]
945	[-36.05767059326172, -79.56481170654297, -85.8237533569336, -86.5762939453125, -88.70796966552734, -89.29720306396484, -89.6548080444336, -89.94989013671875, -90.32413482666016, -93.73214721679688, -95.10906982421875, -95.73001861572266, -96.11331939697266, -96.11341857910156, -96.3092269897461, -97.19773864746094]
946	[-20.817157745361328, -68.50201416015625, -75.1875991821289, -76.95524597167969, -78.90219116210938, -79.06968688964844, -81.19829559326172, -81.65970611572266, -82.9999008178711, -83.15990447998047, -83.67932891845703, -83.7301025390625, -84.03623962402344, -84.17618560791016, -84.21983337402344, -84.3896255493164]
947	[-10.678833961486816, -46.847984313964844, -47.17707443237305, -47.21141052246094, -47.97594451904297, -48.075706481933594, -48.644081115722656, -48.76881790161133, -49.376953125, -49.40773010253906, -49.41649627685547, -49.52313232421875, -49.98250198364258, -50.31097412109375, -50.69556427001953, -50.90494918823242]
948	[-24.629436492919922, -63.272857666015625, -69.69493103027344, -71.22889709472656, -73.09133911132812, -73.1054916381836, -73.19288635253906, -74.06388854980469, -74.44596099853516, -75.12605285644531, -75.14562225341797, -75.60340118408203, -75.78482818603516, -75.85905456542969, -76.14644622802734, -76.20938110351562]
949	[-22.1969051361084, -77.62572479248047, -88.42439270019531, -92.70524597167969, -95.43817138671875, -96.39238739013672, -97.0587158203125, -97.08985900878906, -97.9498291015625, -97.9873046875, -98.11961364746094, -98.45496368408203, -98.62255096435547, -98.86117553710938, -99.8125, -100.83433532714844]
950	[-27.47793960571289, -87.1341323852539, -88.27728271484375, -89.7354507446289, -89.77422332763672, -90.611572265625, -90.99478912353516, -91.62919616699219, -91.96902465820312, -92.64070892333984, -92.77751922607422, -93.21727752685547, -93.37291717529297, -94.36450958251953, -94.82722473144531, -94.96721649169922]
951	[-29.52141571044922, -61.86005401611328, -63.97802734375, -67.48863983154297, -68.03935241699219, -68.82543182373047, -69.61701965332031, -69.82154083251953, -69.96125030517578, -70.98026275634766, -70.99700164794922, -71.05250549316406, -71.43762969970703, -71.66787719726562, -71.8655014038086, -71.98687744140625]
952	[-21.45076560974121, -66.33062744140625, -66.97288513183594, -67.47932434082031, -67.73747253417969, -67.9922103881836, -68.24691772460938, -68.27288055419922, -68.7928466796875, -68.91841888427734, -69.57654571533203, -70.23080444335938, -71.17672729492188, -71.57811737060547, -71.87427520751953, -71.88352966308594]
953	[-28.032848358154297, -75.84786987304688, -80.66302490234375, -80.82227325439453, -80.9105224609375, -82.44373321533203, -82.73909759521484, -82.74443817138672, -82.8057632446289, -83.20599365234375, -83.76592254638672, -83.8634033203125, -84.00511169433594, -84.07833099365234, -84.10409545898438, -84.27134704589844]
954	[-34.85164260864258, -91.49494934082031, -92.60302734375, -93.76116180419922, -94.3340072631836, -94.37958526611328, -94.77725982666016, -94.83464813232422, -94.84941101074219, -94.87353515625, -95.13313293457031, -95.20952606201172, -96.14254760742188, -96.16963958740234, -96.4065170288086, -96.42950439453125]
955	[-48.08055114746094, -120.41437530517578, -126.86576080322266, -128.88824462890625, -130.92652893066406, -132.7900848388672, -132.94207763671875, -133.42184448242188, -133.87899780273438, -134.27159118652344, -134.31509399414062, -134.70591735839844, -135.34988403320312, -135.520751953125, -135.52613830566406, -136.0367431640625]
956	[-18.018964767456055, -53.65837860107422, -54.177921295166016, -55.35167694091797, -55.478946685791016, -55.60460662841797, -55.611907958984375, -56.83922576904297, -57.05096435546875, -57.055965423583984, -57.514793395996094, -57.86674118041992, -58.226600646972656, -58.24740219116211, -58.39174270629883, -58.613487243652344]
957	[-13.229068756103516, -34.706336975097656, -37.09513473510742, -37.098228454589844, -37.274169921875, -37.303375244140625, -37.36225509643555, -37.39394760131836, -37.43144226074219, -37.61677932739258, -37.65001678466797, -37.891353607177734, -38.00408172607422, -38.00715637207031, -38.30680465698242, -38.36854934692383]
958	[-27.01590347290039, -64.8050537109375, -65.75511932373047, -66.3524398803711, -66.84589385986328, -68.32046508789062, -68.71250915527344, -69.32897186279297, -69.67000579833984, -69.72972869873047, -70.83635711669922, -71.05623626708984, -71.51913452148438, -71.62570190429688, -71.93605041503906, -72.48518371582031]
959	[-22.541160583496094, -56.32548904418945, -56.76271057128906, -57.647377014160156, -57.899078369140625, -59.8800163269043, -60.32056427001953, -60.65131378173828, -61.261802673339844, -61.37506866455078, -61.53129196166992, -61.53731155395508, -62.10002136230469, -62.26300048828125, -62.54574966430664, -62.713401794433594]
960	[-48.97814178466797, -100.87535095214844, -107.1029052734375, -107.7912368774414, -107.82688903808594, -109.652099609375, -109.79367065429688, -110.2632827758789, -110.58899688720703, -110.6166763305664, -110.66368103027344, -110.83416748046875, -110.88862609863281, -110.9217758178711, -110.973388671875, -111.30575561523438]
961	[-28.95685577392578, -81.04948425292969, -82.65933990478516, -85.785888671875, -87.55887603759766, -88.7149429321289, -89.31666564941406, -89.62779998779297, -90.41351318359375, -90.91378784179688, -91.35997772216797, -91.55760192871094, -92.10132598876953, -92.36412811279297, -93.07394409179688, -93.61012268066406]
962	[-34.244319915771484, -90.07013702392578, -91.87890625, -96.6550064086914, -97.24732208251953, -98.38430786132812, -99.67230224609375, -99.72731018066406, -100.50370025634766, -100.90827941894531, -101.71195983886719, -102.28457641601562, -102.5013427734375, -102.97853088378906, -102.98043060302734, -103.13885498046875]
963	[-30.572547912597656, -63.05341339111328, -69.23556518554688, -71.50508117675781, -79.06903076171875, -79.51874542236328, -79.95079040527344, -80.04777526855469, -81.01446533203125, -81.45982360839844, -82.90988159179688, -83.19095611572266, -83.28190612792969, -83.51968383789062, -83.70965576171875, -83.7113037109375]
964	[-29.712505340576172, -79.46585845947266, -80.83353424072266, -83.68730163574219, -87.41487884521484, -87.99649047851562, -88.36679077148438, -88.36817932128906, -88.46421813964844, -88.63939666748047, -89.88296508789062, -89.93119812011719, -90.39952850341797, -90.39997100830078, -90.62653350830078, -90.63300323486328]
965	[-18.86490249633789, -51.297054290771484, -60.38543701171875, -68.9092788696289, -69.32972717285156, -69.86006164550781, -69.91801452636719, -70.28421783447266, -70.70011138916016, -71.44694519042969, -72.29820251464844, -72.54452514648438, -72.66926574707031, -73.05476379394531, -73.15026092529297, -73.22836303710938]
966	[-26.604806900024414, -71.98118591308594, -75.37816619873047, -75.85562133789062, -81.45706176757812, -81.60478210449219, -82.32402801513672, -82.49270629882812, -82.61256408691406, -83.02764129638672, -83.77251434326172, -83.84638214111328, -84.15668487548828, -84.18455505371094, -84.78685760498047, -84.854248046875]
967	[-32.063011169433594, -72.22261047363281, -72.91968536376953, -73.14532470703125, -73.40806579589844, -74.30944061279297, -74.97555541992188, -75.3885269165039, -75.67040252685547, -76.1954345703125, -76.39495086669922, -76.89778137207031, -77.02389526367188, -77.53765869140625, -78.79873657226562, -79.22358703613281]
968	[-31.26310920715332, -83.74112701416016, -94.00468444824219, -95.4419937133789, -96.02650451660156, -96.65850067138672, -97.29932403564453, -97.85962677001953, -97.87053680419922, -98.22734069824219, -100.81015014648438, -101.13119506835938, -101.73583984375, -102.28581237792969, -102.56047821044922, -102.88862609863281]
969	[-21.07391357421875, -42.183013916015625, -45.07374572753906, -46.47406768798828, -47.01469039916992, -47.882320404052734, -47.94576644897461, -48.08340835571289, -48.15132522583008, -48.40202713012695, -48.743186950683594, -48.77961349487305, -49.29936981201172, -49.357933044433594, -49.38371276855469, -49.613059997558594]
970	[-36.098445892333984, -95.42764282226562, -96.06449127197266, -96.85440826416016, -103.27996826171875, -103.53607940673828, -104.10531616210938, -105.44795227050781, -105.6515121459961, -106.20755004882812, -107.44013977050781, -107.83990478515625, -108.17343139648438, -109.06829833984375, -109.52001953125, -110.05844116210938]
971	[-10.204384803771973, -25.795900344848633, -26.135648727416992, -27.256803512573242, -28.17426109313965, -28.380104064941406, -28.80683135986328, -28.857030868530273, -29.24175262451172, -29.782535552978516, -29.930187225341797, -30.048154830932617, -30.125904083251953, -30.228811264038086, -30.519969940185547, -30.59242820739746]
972	[-25.947738647460938, -59.35415267944336, -61.03293228149414, -61.808082580566406, -62.00322723388672, -62.12076950073242, -62.328819274902344, -63.56281280517578, -64.50990295410156, -65.66486358642578, -65.9164810180664, -66.24333953857422, -66.35718536376953, -66.42142486572266, -67.31881713867188, -67.49347686767578]
973	[-17.431880950927734, -40.6655158996582, -44.2789192199707, -44.34650421142578, -49.17137908935547, -49.64924621582031, -51.102783203125, -52.45491409301758, -53.0972785949707, -53.21919250488281, -53.383827209472656, -53.44102478027344, -53.738059997558594, -53.756736755371094, -53.9715461730957, -54.136837005615234]
974	[-33.400604248046875, -81.17652130126953, -81.19036865234375, -81.9623031616211, -82.2513427734375, -85.84453582763672, -86.44580841064453, -87.05333709716797, -87.42510986328125, -87.5245590209961, -87.70675659179688, -89.43183898925781, -89.450439453125, -89.52070617675781, -91.06465148925781, -91.06707000732422]
975	[-36.435874938964844, -89.54371643066406, -90.74626159667969, -91.77114868164062, -93.5997543334961, -94.18916320800781, -97.76039123535156, -97.84304809570312, -98.56681823730469, -99.63658142089844, -99.8299560546875, -99.9544906616211, -100.1174087524414, -100.16144561767578, -100.16326904296875, -100.3747329711914]
976	[-34.817726135253906, -64.50099182128906, -73.95391845703125, -75.728515625, -75.93595886230469, -76.4536361694336, -76.60205841064453, -77.32569885253906, -79.32005310058594, -79.77442932128906, -80.23554229736328, -80.3427734375, -80.49834442138672, -80.67845153808594, -80.81143188476562, -81.03114318847656]
977	[-39.46455383300781, -104.57066345214844, -107.0890121459961, -108.269287109375, -108.43024444580078, -111.5025634765625, -112.98808288574219, -113.19827270507812, -113.6007308959961, -114.60591125488281, -115.37188720703125, -116.13062286376953, -116.29413604736328, -116.59271240234375, -117.02630615234375, -117.19501495361328]
978	[-26.399616241455078, -51.66851806640625, -54.0300178527832, -54.03748321533203, -54.59709930419922, -55.433876037597656, -55.721248626708984, -58.608280181884766, -58.6155891418457, -59.04428482055664, -59.363502502441406, -59.59621810913086, -59.88429641723633, -60.00008010864258, -60.310550689697266, -60.33221435546875]
979	[-30.022380828857422, -56.92685317993164, -60.727264404296875, -61.723960876464844, -61.724300384521484, -61.80015563964844, -61.91315460205078, -63.2719841003418, -63.273956298828125, -64.37885284423828, -64.5445556640625, -64.6599349975586, -65.46338653564453, -65.52603912353516, -65.6025619506836, -66.0681381225586]
980	[-16.9773006439209, -46.54135513305664, -46.987144470214844, -47.41566848754883, -48.04027557373047, -50.452537536621094, -50.99482727050781, -51.09480285644531, -51.5236930847168, -51.716949462890625, -51.900638580322266, -52.003578186035156, -52.15252685546875, -52.80208206176758, -52.896568298339844, -53.06995391845703]
981	[-39.41482925415039, -90.49005889892578, -90.65664672851562, -90.95209503173828, -92.0511245727539, -93.09605407714844, -94.81147766113281, -94.91788482666016, -96.27110290527344, -96.72354888916016, -96.77586364746094, -96.97315216064453, -97.64410400390625, -98.91027069091797, -99.1021499633789, -99.43868255615234]
982	[-32.930908203125, -69.1673583984375, -71.22161865234375, -71.43403625488281, -72.33464050292969, -74.07730102539062, -74.35509490966797, -74.37722778320312, -74.44315338134766, -75.03616333007812, -75.05792236328125, -75.22868347167969, -75.53994750976562, -75.66627502441406, -76.37875366210938, -76.44889831542969]
983	[-45.095603942871094, -95.26426696777344, -95.68408203125, -97.67584991455078, -99.17965698242188, -100.1142807006836, -100.18533325195312, -101.20591735839844, -101.88543701171875, -102.14848327636719, -102.38228607177734, -102.92355346679688, -102.99068450927734, -103.01891326904297, -103.03567504882812, -103.0625991821289]
984	[-11.249673843383789, -27.92251205444336, -28.827356338500977, -29.044322967529297, -29.12785530090332, -29.45849609375, -29.568470001220703, -29.627582550048828, -29.681110382080078, -29.93318748474121, -30.457958221435547, -30.596460342407227, -30.681529998779297, -30.750516891479492, -30.880489349365234, -30.96147346496582]
985	[-11.419805526733398, -37.703094482421875, -37.88059616088867, -38.65572738647461, -38.97549057006836, -39.040401458740234, -39.24531936645508, -39.41400909423828, -39.5566520690918, -39.78580093383789, -39.86951446533203, -39.920650482177734, -39.923316955566406, -40.137577056884766, -40.30156707763672, -40.33003616333008]
986	[-24.742313385009766, -79.16084289550781, -81.21898651123047, -85.7745132446289, -87.4384765625, -87.66006469726562, -89.27405548095703, -89.36375427246094, -89.53050231933594, -91.28894805908203, -91.69717407226562, -92.10905456542969, -93.86946105957031, -94.16696166992188, -94.24468994140625, -94.85714721679688]
987	[-24.189428329467773, -58.44537353515625, -58.9023323059082, -58.955230712890625, -59.72944641113281, -59.75030517578125, -60.00459671020508, -60.365413665771484, -60.56407165527344, -60.927852630615234, -61.05299758911133, -61.23075866699219, -61.29637145996094, -62.285736083984375, -62.83926010131836, -62.967750549316406]
988	[-31.34904670715332, -69.43450164794922, -70.36918640136719, -70.46049499511719, -71.414306640625, -71.70968627929688, -72.87532043457031, -73.46805572509766, -74.11480712890625, -74.34858703613281, -74.56752014160156, -74.5877914428711, -74.60733032226562, -74.68677520751953, -74.89508056640625, -75.00508117675781]
989	[-8.482283592224121, -28.034130096435547, -29.28984832763672, -29.51532554626465, -29.577301025390625, -29.66542625427246, -29.73782730102539, -29.98542594909668, -30.00365447998047, -30.013851165771484, -30.24985694885254, -30.541709899902344, -30.64436912536621, -30.647411346435547, -30.809728622436523, -30.812957763671875]
990	[-34.73987579345703, -74.51861572265625, -76.05328369140625, -77.71488952636719, -77.83705139160156, -78.08464050292969, -78.24480438232422, -79.51606750488281, -79.53997802734375, -79.5451889038086, -79.54651641845703, -79.74825286865234, -79.76319885253906, -79.9935302734375, -80.16175842285156, -80.58190155029297]
991	[-12.194253921508789, -35.6616096496582, -36.239871978759766, -36.75503158569336, -37.14921188354492, -38.211570739746094, -38.91453552246094, -39.5830192565918, -39.583641052246094, -40.067291259765625, -40.09425735473633, -40.219329833984375, -40.346519470214844, -40.9036750793457, -41.082054138183594, -41.32984924316406]
992	[-20.99142074584961, -50.220890045166016, -50.366024017333984, -50.51417541503906, -52.25143051147461, -54.28125762939453, -54.85234832763672, -55.3816032409668, -57.05284881591797, -57.263816833496094, -57.37397003173828, -57.39191436767578, -57.49745559692383, -59.08525466918945, -59.15058898925781, -59.24296951293945]
993	[-15.999882698059082, -37.92198944091797, -39.95478820800781, -40.10321044921875, -41.19264602661133, -42.07179260253906, -43.42241668701172, -43.95441436767578, -44.161598205566406, -44.502166748046875, -44.83824157714844, -44.94140625, -44.984397888183594, -45.01938247680664, -45.11286544799805, -45.26413345336914]
994	[-36.11520004272461, -79.13373565673828, -83.95768737792969, -86.91575622558594, -87.90306854248047, -90.05968475341797, -90.4050521850586, -90.76807403564453, -90.7861557006836, -91.2267074584961, -91.6202392578125, -92.61286926269531, -93.24227142333984, -94.28221130371094, -94.74140930175781, -95.18685150146484]
995	[-36.690452575683594, -75.2577896118164, -75.789306640625, -80.69210815429688, -81.54150390625, -81.95046997070312, -86.239990234375, -86.62804412841797, -87.95989227294922, -88.39938354492188, -88.50888061523438, -88.65501403808594, -88.9716796875, -89.54070281982422, -89.95133209228516, -90.01519775390625]
996	[-15.531932830810547, -46.710472106933594, -48.378684997558594, -48.43903732299805, -49.98582458496094, -50.063758850097656, -50.343143463134766, -50.59260559082031, -51.10340881347656, -51.25220489501953, -51.33952713012695, -51.447059631347656, -51.53575897216797, -51.69516372680664, -51.85545349121094, -52.22900390625]
997	[-16.955896377563477, -26.973915100097656, -27.25226593017578, -27.9183292388916, -27.92186164855957, -27.989564895629883, -28.057453155517578, -28.099390029907227, -28.103984832763672, -28.220233917236328, -28.36418342590332, -28.70920753479004, -28.812314987182617, -28.862873077392578, -28.86512565612793, -28.89623260498047]
998	[-19.44938087463379, -37.6490592956543, -39.96059799194336, -40.556419372558594, -41.673282623291016, -41.68572235107422, -41.9041862487793, -42.223445892333984, -42.61760711669922, -42.664215087890625, -42.82503128051758, -42.94087600708008, -43.045101165771484, -43.08160400390625, -43.093414306640625, -43.5809326171875]
999	[-13.547903060913086, -37.740020751953125, -37.78243637084961, -39.17660140991211, -40.10633087158203, -42.219337463378906, -43.22361755371094, -43.34417724609375, -43.54740905761719, -44.125450134277344, -44.21492004394531, -44.27104187011719, -44.29833221435547, -44.65131378173828, -44.69617462158203, -44.709747314453125]
1000	[-32.98591995239258, -84.6582260131836, -84.96324920654297, -86.0811996459961, -87.24402618408203, -87.6854476928711, -88.48644256591797, -90.4505386352539, -90.67462921142578, -91.46366119384766, -92.20279693603516, -92.64002227783203, -93.16763305664062, -93.9173812866211, -94.01346588134766, -94.54974365234375]
1001	[-27.73649024963379, -46.76678466796875, -47.23453903198242, -47.888790130615234, -48.00737380981445, -48.06645965576172, -48.1676025390625, -48.6940803527832, -51.15507888793945, -52.81468200683594, -52.861167907714844, -53.469879150390625, -54.360816955566406, -54.5081672668457, -54.515480041503906, -54.58724594116211]
1002	[-14.360990524291992, -29.072799682617188, -30.955215454101562, -31.75107765197754, -32.16614532470703, -32.33449935913086, -32.49247741699219, -32.744300842285156, -32.86103057861328, -32.92171096801758, -32.92670440673828, -32.92904281616211, -33.094703674316406, -33.10939407348633, -33.31166458129883, -33.32544708251953]
1003	[-32.82836151123047, -64.09354400634766, -76.71703338623047, -80.38088989257812, -81.68315124511719, -83.37145233154297, -84.65850067138672, -85.05528259277344, -85.3987045288086, -85.7068099975586, -85.81114959716797, -86.0482177734375, -86.08081817626953, -86.60225677490234, -86.80686950683594, -86.94720458984375]
1004	[-21.538806915283203, -70.0596923828125, -70.73939514160156, -72.84510040283203, -74.4640121459961, -74.58637237548828, -75.83785247802734, -78.48126220703125, -79.62962341308594, -79.78804779052734, -81.63351440429688, -81.8028564453125, -84.65335845947266, -84.7158432006836, -84.8419189453125, -85.05364990234375]
1005	[-21.9400691986084, -39.08971405029297, -39.449283599853516, -40.25270080566406, -41.26654815673828, -41.29164505004883, -41.70325469970703, -41.97197341918945, -41.99750900268555, -42.141685485839844, -42.289939880371094, -42.44353103637695, -42.53232955932617, -42.62833023071289, -42.99437713623047, -42.995853424072266]
1006	[-30.324119567871094, -58.61958312988281, -72.69480895996094, -73.7125244140625, -78.05168151855469, -79.44456481933594, -80.09523010253906, -80.98700714111328, -81.25101470947266, -81.47393798828125, -82.69837951660156, -83.27194213867188, -83.46772766113281, -83.51873779296875, -83.9818115234375, -84.08711242675781]
1007	[-18.260480880737305, -38.2639045715332, -38.949188232421875, -39.22330093383789, -40.19906234741211, -40.22665786743164, -40.40217208862305, -40.51019287109375, -40.62885284423828, -40.70142364501953, -40.75740432739258, -41.00521469116211, -41.20582962036133, -41.37800979614258, -41.651039123535156, -41.67771911621094]
1008	[-21.0910701751709, -59.99390411376953, -62.885379791259766, -63.2049560546875, -63.56252670288086, -64.01187896728516, -64.11629486083984, -64.59684753417969, -64.74272155761719, -65.58845520019531, -65.6302490234375, -66.451171875, -66.57613372802734, -66.89814758300781, -66.9027099609375, -66.99767303466797]
1009	[-16.193086624145508, -43.69384002685547, -46.88676071166992, -49.16005325317383, -49.18722915649414, -49.40129089355469, -49.7508659362793, -50.41788864135742, -50.5303840637207, -51.4969367980957, -51.55174255371094, -51.89201354980469, -51.91632080078125, -52.17763900756836, -52.881412506103516, -53.07183837890625]
1010	[-16.127574920654297, -63.279319763183594, -69.37825012207031, -69.6998291015625, -70.02017211914062, -70.4206314086914, -71.82176971435547, -71.92547607421875, -72.01480865478516, -72.13227081298828, -72.52940368652344, -72.61322021484375, -72.76312255859375, -73.16544342041016, -73.18563079833984, -74.39273071289062]
