429	[0.22965994477272034, -30.90462875366211, -33.80397415161133, -34.92592239379883, -36.48027801513672, -36.92485046386719, -37.30565643310547, -38.479888916015625, -39.25015640258789, -40.65055465698242, -40.80052947998047, -41.637245178222656, -42.32435989379883, -42.381988525390625, -42.67515563964844, -43.23975372314453]
430	[-23.691959381103516, -25.75981330871582, -26.915557861328125, -29.75244140625, -29.873144149780273, -29.91850471496582, -30.208696365356445, -30.275100708007812, -30.670700073242188, -31.51106071472168, -32.03565979003906, -32.65186309814453, -32.844947814941406, -33.032352447509766, -33.38286590576172, -33.48980712890625]
431	[4.063779354095459, -34.86138916015625, -35.58475112915039, -35.67780685424805, -35.83063507080078, -35.982994079589844, -36.72523498535156, -36.863529205322266, -37.668338775634766, -37.84209442138672, -37.958251953125, -38.26045227050781, -38.38546371459961, -38.498008728027344, -38.59174346923828, -38.895668029785156]
432	[2.414851665496826, -24.05816650390625, -25.77640724182129, -25.943096160888672, -28.98297882080078, -29.25341033935547, -29.29913902282715, -29.88511085510254, -29.90999984741211, -30.00957679748535, -31.303449630737305, -31.311790466308594, -31.420085906982422, -31.577171325683594, -31.795181274414062, -31.80328369140625]
433	[4.007381439208984, -15.87521743774414, -16.103126525878906, -16.326623916625977, -16.43490982055664, -17.78173828125, -18.5905704498291, -19.383665084838867, -19.825841903686523, -20.822479248046875, -20.86632537841797, -20.91366958618164, -21.154903411865234, -21.20341682434082, -21.297632217407227, -21.328811645507812]
434	[-3.457380771636963, -30.464096069335938, -31.926374435424805, -34.583988189697266, -35.711341857910156, -35.787757873535156, -37.303340911865234, -37.705963134765625, -38.02168655395508, -39.2249641418457, -39.25940704345703, -39.39447784423828, -39.5572395324707, -39.995460510253906, -40.45716857910156, -41.38987731933594]
435	[5.343778133392334, -15.697799682617188, -15.947427749633789, -16.396879196166992, -17.36977195739746, -18.359561920166016, -18.537853240966797, -18.609512329101562, -18.961894989013672, -19.136051177978516, -20.21466636657715, -20.397127151489258, -20.42674446105957, -20.565448760986328, -20.594999313354492, -20.647188186645508]
436	[0.6479368209838867, -17.130897521972656, -19.110017776489258, -19.83024787902832, -20.021221160888672, -20.05533218383789, -20.118505477905273, -20.127620697021484, -20.149660110473633, -20.157289505004883, -20.820663452148438, -20.985750198364258, -21.04638671875, -21.284622192382812, -21.468935012817383, -21.487762451171875]
437	[1.2526782751083374, -45.02561569213867, -46.15937805175781, -46.62126922607422, -46.7504997253418, -47.06550598144531, -47.63112258911133, -49.604522705078125, -49.901023864746094, -50.12052917480469, -50.48137664794922, -50.520477294921875, -50.671817779541016, -51.15498352050781, -51.46158981323242, -51.76884078979492]
438	[-0.5083097219467163, -32.46062469482422, -32.8376350402832, -33.31193542480469, -34.152732849121094, -34.759132385253906, -35.75252151489258, -36.754817962646484, -37.34424591064453, -37.44002151489258, -37.735450744628906, -37.87221145629883, -38.58357620239258, -39.13413619995117, -39.165916442871094, -39.26997756958008]
439	[7.599887847900391, -19.919315338134766, -21.577816009521484, -22.30284309387207, -24.69792938232422, -24.86981201171875, -24.972572326660156, -25.220619201660156, -25.237478256225586, -25.4505558013916, -25.487825393676758, -26.1944580078125, -26.269073486328125, -27.02328872680664, -27.098289489746094, -27.172523498535156]
440	[7.665465354919434, -48.60795211791992, -48.66413116455078, -51.57794189453125, -53.15382385253906, -54.09851837158203, -54.9706916809082, -55.030704498291016, -55.46004867553711, -55.52588653564453, -55.55426788330078, -55.65691375732422, -55.88520431518555, -55.891483306884766, -56.11823272705078, -56.4576301574707]
441	[0.16039490699768066, -25.330080032348633, -26.800251007080078, -27.201974868774414, -27.23984146118164, -27.268705368041992, -27.884807586669922, -27.951061248779297, -28.14484977722168, -28.271270751953125, -28.432083129882812, -28.676403045654297, -28.701900482177734, -28.93023681640625, -29.161592483520508, -29.276668548583984]
442	[2.760737180709839, -46.134822845458984, -46.299617767333984, -46.40146255493164, -48.567474365234375, -48.651878356933594, -49.606815338134766, -49.97185516357422, -50.36127471923828, -51.10359191894531, -51.80066680908203, -51.828731536865234, -52.40432357788086, -52.91411590576172, -53.50316619873047, -53.68595504760742]
443	[7.124814987182617, -25.61075210571289, -28.039701461791992, -28.904937744140625, -30.0904541015625, -30.255950927734375, -31.094100952148438, -31.1259765625, -31.73204231262207, -31.746414184570312, -32.00769805908203, -32.03793716430664, -32.150787353515625, -32.17524719238281, -32.199031829833984, -32.30400848388672]
444	[-9.289794921875, -19.35087776184082, -20.15088653564453, -20.417909622192383, -20.586463928222656, -21.17434310913086, -21.178565979003906, -21.20524024963379, -21.551294326782227, -21.862022399902344, -21.898698806762695, -21.99047088623047, -22.288394927978516, -22.39971923828125, -22.45555877685547, -22.467506408691406]
445	[9.045623779296875, -27.480506896972656, -29.775793075561523, -35.48170471191406, -36.104305267333984, -36.63309860229492, -36.681724548339844, -36.897552490234375, -38.23494338989258, -39.31099319458008, -39.31391143798828, -39.407203674316406, -39.49664306640625, -39.52789306640625, -40.0205192565918, -40.46823501586914]
446	[-1.6180200576782227, -22.74485206604004, -26.025270462036133, -27.116493225097656, -28.33763885498047, -28.79236602783203, -28.82657814025879, -29.24303436279297, -29.561555862426758, -30.17698097229004, -30.30504608154297, -30.624671936035156, -30.64319610595703, -30.989294052124023, -31.003337860107422, -31.054990768432617]
447	[-4.015743255615234, -25.29845428466797, -25.467824935913086, -25.89031219482422, -27.72621726989746, -27.796586990356445, -27.811370849609375, -28.13140296936035, -28.143266677856445, -28.29079818725586, -28.33284568786621, -28.347774505615234, -28.387203216552734, -28.794822692871094, -28.91981315612793, -29.080997467041016]
448	[-0.4664163589477539, -23.543466567993164, -24.409513473510742, -25.00912094116211, -25.396896362304688, -25.449399948120117, -25.72254753112793, -26.0779972076416, -26.116455078125, -26.176889419555664, -26.297147750854492, -26.550853729248047, -26.788013458251953, -26.79877281188965, -26.810909271240234, -27.0334415435791]
449	[2.393568992614746, -18.336986541748047, -19.311447143554688, -19.332056045532227, -20.401254653930664, -20.732376098632812, -21.173542022705078, -21.567428588867188, -21.6966609954834, -21.77298355102539, -22.112756729125977, -22.299150466918945, -22.450057983398438, -22.75227928161621, -22.983341217041016, -23.055755615234375]
450	[5.797327518463135, -31.830257415771484, -35.956703186035156, -36.77149963378906, -36.937156677246094, -38.14363098144531, -39.1374626159668, -39.27756118774414, -40.24517059326172, -41.422210693359375, -41.78224563598633, -41.88782501220703, -42.195098876953125, -42.4311408996582, -42.51618957519531, -42.73411560058594]
451	[4.3723978996276855, -28.484651565551758, -34.3503532409668, -34.40932846069336, -36.828399658203125, -37.82453536987305, -39.67722702026367, -40.1307487487793, -40.43770980834961, -40.455963134765625, -40.566287994384766, -41.046958923339844, -41.124061584472656, -41.17030334472656, -41.275272369384766, -41.45761489868164]
452	[2.4222633838653564, -26.941442489624023, -27.185047149658203, -28.002155303955078, -28.0944766998291, -28.174009323120117, -29.281829833984375, -29.44237518310547, -29.9862003326416, -30.10585594177246, -30.195390701293945, -30.203760147094727, -30.3743896484375, -30.715105056762695, -30.918745040893555, -31.072816848754883]
453	[4.353800296783447, -29.32600975036621, -33.875308990478516, -35.921730041503906, -36.723262786865234, -37.63454818725586, -39.051307678222656, -39.23951721191406, -39.29216384887695, -39.59919738769531, -39.750099182128906, -40.03398132324219, -40.49369812011719, -40.888031005859375, -41.06460952758789, -41.2369499206543]
454	[7.42066764831543, -35.33019256591797, -38.197017669677734, -38.311553955078125, -40.19010925292969, -40.47176742553711, -40.661865234375, -41.381202697753906, -41.749935150146484, -41.944252014160156, -41.9603385925293, -42.148563385009766, -42.37185287475586, -42.412574768066406, -42.941184997558594, -43.045101165771484]
455	[7.718579292297363, -77.49674987792969, -86.17556762695312, -90.15921020507812, -90.49358367919922, -91.68958282470703, -91.96929931640625, -92.29651641845703, -93.26426696777344, -94.42667388916016, -94.71376037597656, -95.00582885742188, -96.00108337402344, -96.35214233398438, -96.36715698242188, -96.38572692871094]
456	[9.681650161743164, -53.88334655761719, -60.1834602355957, -60.94111633300781, -61.2532958984375, -62.0404052734375, -63.014102935791016, -63.44926452636719, -63.99862289428711, -64.00408172607422, -64.40547943115234, -64.58196258544922, -64.61951446533203, -64.73208618164062, -65.15654754638672, -65.6304702758789]
457	[6.696558475494385, -24.95054054260254, -25.80605697631836, -26.192920684814453, -27.870555877685547, -30.907047271728516, -31.463491439819336, -31.556615829467773, -31.98657989501953, -32.17784118652344, -32.356502532958984, -32.36776351928711, -32.38554763793945, -32.39173889160156, -32.55200958251953, -32.60057830810547]
458	[-1.6724753379821777, -37.0157585144043, -39.256839752197266, -39.41659927368164, -39.51388168334961, -39.526336669921875, -39.785789489746094, -39.911277770996094, -40.36227035522461, -40.6013069152832, -40.92632293701172, -40.94154357910156, -40.99748611450195, -41.789730072021484, -41.81898498535156, -42.11219024658203]
459	[5.107962131500244, -24.472734451293945, -25.752967834472656, -25.943588256835938, -26.943260192871094, -28.292469024658203, -28.89765167236328, -28.944385528564453, -29.018718719482422, -29.664581298828125, -29.697185516357422, -29.79889678955078, -30.096145629882812, -30.154752731323242, -30.552595138549805, -30.63569450378418]
460	[0.9748421311378479, -34.402713775634766, -34.79899215698242, -35.85322952270508, -36.039276123046875, -37.280216217041016, -37.78961944580078, -38.17787551879883, -38.244110107421875, -38.34849166870117, -38.54891586303711, -38.658966064453125, -38.67733383178711, -38.7609748840332, -38.92584228515625, -39.08521270751953]
461	[0.6756839752197266, -37.59772491455078, -41.35346603393555, -41.75764846801758, -43.8018913269043, -43.89911651611328, -45.08761978149414, -45.29872512817383, -45.6685791015625, -45.754241943359375, -45.98002243041992, -46.73554992675781, -46.82322692871094, -46.94876480102539, -47.09198760986328, -47.17329788208008]
462	[0.2595006227493286, -47.22642517089844, -51.023250579833984, -55.47053527832031, -55.6499137878418, -55.734439849853516, -56.14897155761719, -56.43742370605469, -56.933223724365234, -57.24567413330078, -57.801605224609375, -58.123355865478516, -58.369693756103516, -58.43473815917969, -58.4442138671875, -59.510948181152344]
463	[1.6986799240112305, -34.87144088745117, -38.502891540527344, -39.63310623168945, -41.996585845947266, -42.01700210571289, -42.799415588378906, -42.8679313659668, -43.201637268066406, -43.50596237182617, -43.82334518432617, -44.1762809753418, -44.543617248535156, -44.803409576416016, -45.15454864501953, -45.37199020385742]
464	[-2.1238975524902344, -25.862525939941406, -26.794797897338867, -29.944156646728516, -30.7442569732666, -31.86644172668457, -32.36442184448242, -32.62598419189453, -32.78407287597656, -33.173683166503906, -34.01362991333008, -34.39794921875, -34.58622741699219, -36.407535552978516, -36.59854507446289, -36.61878967285156]
465	[0.4508291482925415, -31.517723083496094, -33.22294235229492, -34.329925537109375, -35.14095687866211, -35.7888298034668, -36.753753662109375, -37.13468933105469, -37.23965072631836, -39.03641128540039, -39.06380844116211, -39.416839599609375, -39.52701187133789, -40.4817008972168, -40.676292419433594, -41.06794738769531]
466	[4.037052631378174, -25.921724319458008, -27.6777400970459, -27.972553253173828, -28.048961639404297, -29.509002685546875, -29.539766311645508, -30.020706176757812, -30.134708404541016, -30.185997009277344, -30.341272354125977, -30.730213165283203, -30.810962677001953, -31.00764274597168, -31.170663833618164, -31.260982513427734]
467	[-4.961406707763672, -33.28248977661133, -33.34076690673828, -33.984737396240234, -34.178955078125, -35.1414909362793, -35.42662048339844, -36.10860824584961, -36.210269927978516, -36.30344772338867, -36.67523956298828, -37.020179748535156, -37.061344146728516, -37.206546783447266, -37.240665435791016, -37.275413513183594]
468	[2.5956838130950928, -19.86347198486328, -19.949142456054688, -21.27075958251953, -23.26259422302246, -23.473587036132812, -23.603137969970703, -23.795930862426758, -23.9054012298584, -23.961782455444336, -24.189861297607422, -24.20560073852539, -24.454586029052734, -24.765016555786133, -24.874372482299805, -24.945798873901367]
469	[2.868178606033325, -24.034183502197266, -24.66486167907715, -25.86738395690918, -25.90358543395996, -25.93651580810547, -26.596338272094727, -26.755033493041992, -27.00931167602539, -27.072040557861328, -27.30027961730957, -27.3796329498291, -27.490947723388672, -27.505645751953125, -27.566097259521484, -27.57819366455078]
470	[-1.5063490867614746, -18.432825088500977, -18.843753814697266, -18.963558197021484, -19.016857147216797, -19.891963958740234, -20.002107620239258, -20.19707679748535, -20.542163848876953, -20.937192916870117, -21.095335006713867, -21.111595153808594, -21.302995681762695, -21.408384323120117, -21.691272735595703, -21.750267028808594]
471	[2.2921180725097656, -13.46764087677002, -15.383036613464355, -15.480728149414062, -15.580336570739746, -15.737653732299805, -15.765031814575195, -15.799817085266113, -16.230539321899414, -17.002187728881836, -17.037757873535156, -17.215438842773438, -17.351356506347656, -17.719886779785156, -17.90658950805664, -17.930599212646484]
472	[2.115621566772461, -21.764453887939453, -24.104692459106445, -25.00035858154297, -25.134748458862305, -25.224767684936523, -25.252120971679688, -25.442914962768555, -25.75452995300293, -25.871707916259766, -25.91110610961914, -26.414236068725586, -26.565185546875, -26.990266799926758, -27.260482788085938, -27.585159301757812]
473	[1.7586545944213867, -19.238601684570312, -19.451513290405273, -20.032100677490234, -20.08348274230957, -20.714508056640625, -20.86227798461914, -20.920682907104492, -21.366655349731445, -21.878299713134766, -21.883413314819336, -21.951030731201172, -22.00384521484375, -22.25641441345215, -22.575740814208984, -22.70882797241211]
474	[1.0923917293548584, -22.704940795898438, -23.638395309448242, -24.334877014160156, -24.464338302612305, -25.916297912597656, -26.50445556640625, -26.819419860839844, -27.190208435058594, -27.325742721557617, -27.383899688720703, -28.38457679748535, -28.60560417175293, -29.079038619995117, -29.262950897216797, -29.36126136779785]
475	[1.476409912109375, -22.854490280151367, -24.625497817993164, -25.328975677490234, -27.365373611450195, -28.193239212036133, -28.845703125, -30.848705291748047, -31.0146541595459, -31.4014835357666, -31.452163696289062, -31.74407958984375, -31.78783416748047, -31.925241470336914, -32.07912826538086, -32.50519561767578]
476	[-6.006924152374268, -6.29485559463501, -7.285794734954834, -7.325122833251953, -7.3298726081848145, -7.420239448547363, -7.63724422454834, -7.722886562347412, -7.799861431121826, -7.847175598144531, -7.911141395568848, -7.9662322998046875, -8.273035049438477, -8.440484046936035, -8.446823120117188, -8.612030029296875]
477	[-9.00058364868164, -30.753799438476562, -31.375892639160156, -31.578594207763672, -32.67534637451172, -32.79844284057617, -33.027122497558594, -33.049015045166016, -33.178531646728516, -33.236572265625, -33.446922302246094, -33.48149108886719, -34.09395980834961, -34.47842025756836, -34.618133544921875, -35.06949234008789]
478	[2.6147847175598145, -48.20522689819336, -50.074424743652344, -50.330718994140625, -51.8614387512207, -52.047489166259766, -52.541282653808594, -52.71422576904297, -53.39659881591797, -53.54885482788086, -53.910919189453125, -54.21940994262695, -54.24645233154297, -54.50896072387695, -54.55390167236328, -54.727867126464844]
479	[-2.1454203128814697, -32.45683288574219, -34.12339782714844, -35.72415542602539, -38.69519805908203, -40.119651794433594, -40.14030456542969, -40.31183624267578, -40.68186569213867, -40.805171966552734, -40.83701705932617, -40.904991149902344, -41.24135971069336, -41.33635711669922, -41.483890533447266, -41.763641357421875]
480	[-1.8695523738861084, -41.33442306518555, -41.59009552001953, -42.59375762939453, -43.198978424072266, -43.76362609863281, -44.50214385986328, -45.297752380371094, -45.32811737060547, -45.376834869384766, -45.42363739013672, -45.45901870727539, -45.511268615722656, -45.697715759277344, -45.85614013671875, -45.92501449584961]
481	[-5.419118404388428, -18.549118041992188, -18.7899112701416, -18.913694381713867, -19.179462432861328, -19.31888771057129, -19.40983772277832, -19.539432525634766, -19.6992130279541, -19.799264907836914, -19.994489669799805, -20.816377639770508, -20.881511688232422, -20.951791763305664, -20.980112075805664, -21.014514923095703]
482	[-15.783538818359375, -45.575382232666016, -47.66040802001953, -49.479042053222656, -50.463951110839844, -50.51516342163086, -50.648895263671875, -51.353309631347656, -51.737735748291016, -51.860374450683594, -52.20792007446289, -52.258819580078125, -52.39671325683594, -52.90281677246094, -53.08723068237305, -53.286781311035156]
483	[-8.5892333984375, -17.018821716308594, -22.612163543701172, -22.942935943603516, -24.056543350219727, -24.199466705322266, -24.40747833251953, -25.147254943847656, -25.42213249206543, -25.676074981689453, -25.973905563354492, -26.413150787353516, -26.512483596801758, -26.696931838989258, -26.786958694458008, -27.17243003845215]
484	[3.6980319023132324, -50.7155647277832, -50.98460006713867, -51.47589111328125, -51.860321044921875, -52.080867767333984, -52.24162292480469, -52.340309143066406, -52.5654182434082, -53.32537841796875, -53.572174072265625, -53.629844665527344, -54.135040283203125, -54.680633544921875, -54.9409294128418, -54.9525146484375]
485	[-10.47706127166748, -52.855674743652344, -54.117401123046875, -54.2303581237793, -56.086029052734375, -56.18999481201172, -56.74272155761719, -56.76943588256836, -58.7637939453125, -59.686649322509766, -61.281639099121094, -61.62873458862305, -62.007965087890625, -62.096595764160156, -62.60539245605469, -62.94654846191406]
486	[3.1284642219543457, -35.614288330078125, -37.42671585083008, -37.959800720214844, -38.066768646240234, -38.16581726074219, -38.8580322265625, -39.04463577270508, -39.12486267089844, -40.37812423706055, -40.74383544921875, -41.372711181640625, -41.462669372558594, -41.4849739074707, -42.09780502319336, -42.114891052246094]
487	[4.570562839508057, -45.62210464477539, -47.143253326416016, -47.26817321777344, -48.34537887573242, -48.42008590698242, -48.6015625, -50.600318908691406, -50.76799011230469, -50.7778434753418, -50.995731353759766, -51.164573669433594, -51.594852447509766, -53.08759689331055, -53.34564208984375, -53.39171600341797]
488	[0.471451997756958, -22.735639572143555, -26.155427932739258, -26.415735244750977, -27.173133850097656, -28.01031494140625, -29.50436019897461, -29.761356353759766, -30.373550415039062, -31.050092697143555, -31.24840545654297, -31.532148361206055, -31.62478256225586, -31.639175415039062, -31.71137809753418, -31.753215789794922]
489	[-3.303985834121704, -27.057170867919922, -27.07404327392578, -28.081771850585938, -28.29787254333496, -28.384666442871094, -28.721038818359375, -29.032527923583984, -29.40898895263672, -29.50279998779297, -29.640525817871094, -30.37136459350586, -30.409040451049805, -30.58655548095703, -30.58935546875, -31.06673812866211]
490	[2.7225918769836426, -56.28816604614258, -61.250946044921875, -62.50428009033203, -64.25816345214844, -66.91007995605469, -68.02293395996094, -68.92326354980469, -69.02973937988281, -70.46717834472656, -70.97831726074219, -71.00286102294922, -71.2515869140625, -72.2087173461914, -72.26144409179688, -72.33387756347656]
491	[4.564077377319336, -47.69029235839844, -48.495018005371094, -48.55769348144531, -50.0202522277832, -50.820777893066406, -51.6802864074707, -52.45907974243164, -52.525657653808594, -53.27135467529297, -53.859100341796875, -53.93473815917969, -53.99475860595703, -54.72386932373047, -54.725303649902344, -54.77122497558594]
492	[-0.01987779140472412, -36.39731979370117, -38.36909866333008, -38.90185546875, -39.50720977783203, -40.89552688598633, -40.95949935913086, -42.71367645263672, -42.871360778808594, -43.079689025878906, -43.11234664916992, -43.13362503051758, -43.54148864746094, -43.78806686401367, -43.803504943847656, -44.075321197509766]
493	[2.6157755851745605, -38.00461196899414, -40.11882400512695, -42.28725814819336, -42.7672119140625, -42.821372985839844, -43.0283088684082, -43.10484313964844, -43.472286224365234, -44.11579132080078, -44.494571685791016, -44.50507736206055, -44.77482604980469, -44.874610900878906, -44.93598175048828, -44.98551940917969]
494	[-9.284428596496582, -14.442928314208984, -15.571414947509766, -15.861666679382324, -16.62864112854004, -17.00847053527832, -17.617755889892578, -17.71697425842285, -17.76793670654297, -18.074804306030273, -18.305410385131836, -18.370738983154297, -18.39525604248047, -18.416358947753906, -18.460357666015625, -18.47760009765625]
495	[-0.6839476823806763, -26.329998016357422, -27.039344787597656, -27.125659942626953, -27.664989471435547, -27.936203002929688, -28.126676559448242, -28.468124389648438, -28.78600311279297, -28.853910446166992, -28.90239906311035, -28.93834686279297, -29.27703857421875, -29.54749870300293, -29.55350685119629, -29.645423889160156]
496	[-4.5592732429504395, -24.66968536376953, -26.631200790405273, -27.048540115356445, -27.474258422851562, -27.832372665405273, -28.03419303894043, -28.213146209716797, -28.435232162475586, -28.474258422851562, -29.032363891601562, -29.098888397216797, -29.258949279785156, -29.92527198791504, -30.129058837890625, -30.17703628540039]
497	[3.74540638923645, -29.453466415405273, -33.68494415283203, -34.94420623779297, -37.50666427612305, -37.784156799316406, -37.891563415527344, -37.953712463378906, -38.18854522705078, -38.7244987487793, -39.481101989746094, -39.59397888183594, -40.589595794677734, -41.39267349243164, -42.009483337402344, -42.303314208984375]
498	[6.861860752105713, -19.15464973449707, -21.97749900817871, -22.317256927490234, -23.09767723083496, -24.34543228149414, -25.160688400268555, -25.45437240600586, -25.836650848388672, -25.957401275634766, -27.157920837402344, -27.22893524169922, -27.522499084472656, -27.54536247253418, -27.565555572509766, -27.56583023071289]
499	[9.822378158569336, -48.74014663696289, -50.0335693359375, -50.39503479003906, -50.440608978271484, -51.430824279785156, -51.86421203613281, -51.955623626708984, -52.03916931152344, -52.861637115478516, -53.068668365478516, -53.481346130371094, -53.612911224365234, -54.52415466308594, -54.77419662475586, -54.85101318359375]
500	[-2.635361433029175, -19.64166831970215, -22.007673263549805, -22.12293243408203, -23.03350257873535, -23.151500701904297, -23.438785552978516, -23.536991119384766, -23.542049407958984, -23.634071350097656, -23.781665802001953, -23.849166870117188, -23.86640167236328, -23.87016487121582, -23.93210792541504, -23.941553115844727]
501	[-7.432990074157715, -38.493873596191406, -39.06801986694336, -40.030418395996094, -40.904258728027344, -40.98383712768555, -41.13991928100586, -41.654781341552734, -42.53865051269531, -42.545982360839844, -42.60804748535156, -42.951446533203125, -43.0255012512207, -43.365447998046875, -43.36827850341797, -43.64154815673828]
502	[-8.755318641662598, -17.2996768951416, -19.68883514404297, -20.15040397644043, -20.894996643066406, -23.917707443237305, -23.999902725219727, -24.116363525390625, -24.36740493774414, -24.54783821105957, -24.568592071533203, -24.570592880249023, -24.966064453125, -25.35797119140625, -25.51226806640625, -25.86910629272461]
503	[0.72015380859375, -21.85335350036621, -22.987985610961914, -23.51645278930664, -29.197526931762695, -29.524513244628906, -30.372371673583984, -30.98031997680664, -31.009199142456055, -31.097095489501953, -31.53090476989746, -31.620227813720703, -31.790117263793945, -31.834623336791992, -32.06683349609375, -32.345977783203125]
504	[-0.6219837069511414, -28.001251220703125, -30.515281677246094, -31.08540153503418, -31.337995529174805, -31.73190689086914, -31.7341365814209, -31.889507293701172, -31.959068298339844, -32.22289276123047, -32.30889892578125, -32.55618667602539, -32.999046325683594, -33.63530731201172, -33.71932601928711, -33.84876251220703]
505	[-2.6445765495300293, -24.97634506225586, -28.629440307617188, -28.880474090576172, -29.927139282226562, -31.66071128845215, -31.74603843688965, -31.976402282714844, -32.14946746826172, -33.65292739868164, -34.62449264526367, -35.06758117675781, -35.152442932128906, -35.18943786621094, -35.25178527832031, -35.30722427368164]
506	[3.0894668102264404, -14.57812786102295, -20.612071990966797, -21.35538673400879, -21.37531852722168, -21.85039710998535, -21.92254066467285, -22.04352378845215, -24.152727127075195, -24.380937576293945, -25.583547592163086, -25.940826416015625, -26.13747215270996, -26.23688507080078, -26.603986740112305, -26.625669479370117]
507	[-10.18303108215332, -23.22592544555664, -23.861570358276367, -24.046236038208008, -24.423715591430664, -24.61904525756836, -24.809667587280273, -25.34818458557129, -25.42677116394043, -25.690711975097656, -25.920387268066406, -26.004512786865234, -26.089115142822266, -26.264842987060547, -26.288087844848633, -26.39129066467285]
508	[0.24648714065551758, -30.16180992126465, -30.323564529418945, -31.06131362915039, -32.26849365234375, -32.41719055175781, -34.8834228515625, -36.424560546875, -36.58476638793945, -37.589813232421875, -38.02497482299805, -38.79292297363281, -38.84543228149414, -39.05775451660156, -39.29023742675781, -39.293304443359375]
509	[2.5455527305603027, -24.06825828552246, -24.46982765197754, -24.49517822265625, -26.34065055847168, -26.7752685546875, -26.94768524169922, -26.964061737060547, -27.275997161865234, -27.81448745727539, -28.460947036743164, -29.82412338256836, -30.59940528869629, -30.628164291381836, -30.726652145385742, -31.169780731201172]
510	[3.243955612182617, -28.547954559326172, -29.88857078552246, -31.522586822509766, -31.55048942565918, -31.83066177368164, -32.032588958740234, -32.194862365722656, -32.216670989990234, -32.66010665893555, -32.82416915893555, -33.20172119140625, -33.47185516357422, -33.59234619140625, -33.67584228515625, -33.86256408691406]
511	[-0.4260683059692383, -27.36217498779297, -27.993051528930664, -29.532825469970703, -30.46133804321289, -31.26140785217285, -31.71523094177246, -31.861888885498047, -33.24363327026367, -33.352439880371094, -33.37403869628906, -33.51154708862305, -34.380638122558594, -34.65420913696289, -34.88258361816406, -35.135398864746094]
512	[-5.851441860198975, -25.282289505004883, -25.892711639404297, -29.60535430908203, -29.749237060546875, -29.82621192932129, -30.285154342651367, -30.656709671020508, -30.954742431640625, -31.97246551513672, -32.2769889831543, -32.89801788330078, -33.06820297241211, -33.2144775390625, -33.30017852783203, -33.37619400024414]
513	[6.692443370819092, -33.403926849365234, -33.43706130981445, -39.20607376098633, -40.092105865478516, -40.371219635009766, -41.581302642822266, -42.04582595825195, -42.758811950683594, -42.808189392089844, -42.935699462890625, -43.06591796875, -43.24245834350586, -43.544654846191406, -44.065956115722656, -45.68310546875]
514	[-2.3830511569976807, -24.56376838684082, -25.345611572265625, -26.55436897277832, -27.005460739135742, -27.01500701904297, -27.34363555908203, -27.401973724365234, -27.668048858642578, -27.678173065185547, -27.757450103759766, -27.778919219970703, -28.17478370666504, -28.20763397216797, -28.21059226989746, -28.68470001220703]
515	[2.1602110862731934, -27.1989803314209, -29.61001968383789, -29.934255599975586, -30.035667419433594, -32.27827835083008, -32.80557632446289, -33.094482421875, -33.203739166259766, -33.49540710449219, -33.887184143066406, -34.063323974609375, -34.406673431396484, -34.80972671508789, -35.348731994628906, -35.609962463378906]
516	[-1.7869857549667358, -17.523025512695312, -22.73487091064453, -25.525375366210938, -25.788124084472656, -26.7647647857666, -26.891263961791992, -27.53438377380371, -28.232967376708984, -28.290605545043945, -28.3013858795166, -28.513893127441406, -28.525413513183594, -28.540010452270508, -28.744428634643555, -28.817481994628906]
517	[-2.4387669563293457, -18.24872398376465, -21.682453155517578, -22.122211456298828, -22.373191833496094, -22.541065216064453, -22.64471435546875, -22.66217803955078, -23.02646255493164, -23.175928115844727, -23.670740127563477, -23.687496185302734, -23.72093963623047, -23.789188385009766, -24.122079849243164, -24.24011993408203]
518	[1.650655746459961, -30.04831314086914, -32.043922424316406, -35.64690399169922, -35.89353561401367, -36.70587158203125, -37.44614028930664, -37.603790283203125, -39.115478515625, -39.759822845458984, -40.132362365722656, -40.70509338378906, -40.857147216796875, -40.87181091308594, -41.000911712646484, -41.496673583984375]
519	[0.9284585118293762, -22.733903884887695, -27.853679656982422, -28.634902954101562, -29.54996109008789, -29.57551383972168, -29.847625732421875, -30.024049758911133, -30.126773834228516, -30.403018951416016, -30.91220474243164, -31.438377380371094, -31.532947540283203, -31.76460838317871, -31.815210342407227, -32.50387191772461]
520	[-2.8759171962738037, -46.32633972167969, -46.61071014404297, -47.52246856689453, -47.93459701538086, -48.730106353759766, -48.86246871948242, -49.771636962890625, -51.062957763671875, -51.54640197753906, -51.56578826904297, -51.956687927246094, -52.15042495727539, -52.16716384887695, -52.26523971557617, -52.3204345703125]
521	[-0.2128967046737671, -27.181842803955078, -30.12122917175293, -30.914854049682617, -32.91200256347656, -33.69723129272461, -33.78874969482422, -34.44257354736328, -34.6257438659668, -34.965660095214844, -35.58770751953125, -35.755584716796875, -36.04283905029297, -36.13685989379883, -36.285118103027344, -36.74773025512695]
522	[7.050838470458984, -23.011680603027344, -26.62691879272461, -26.79913330078125, -26.833559036254883, -29.22052001953125, -29.487424850463867, -29.96735382080078, -30.871837615966797, -31.131431579589844, -31.522624969482422, -31.85011863708496, -33.417537689208984, -34.23552703857422, -34.35438919067383, -34.519081115722656]
